date,post_fit_start_time,post_fit_start_count,post_fit_peak_time,post_fit_peak_count,post_fit_end_time,post_fit_end_count,complex_region,multi_flare_region_flag,multi_flare_unresolved_flag,flare_class_with_bg,flare_class_without_bg,mean_background,flare amplitude,fit_param_Aprime,fit_param_mu,fit_param_sigma,fit_param_tau,redchisq,rsquared,snr,pre_fit_start_time,pre_fit_start_count,pre_fit_peak_time,pre_fit_peak_count,pre_fit_end_time,pre_fit_end_count,flag
20220417,58976,1563.45,59446,2082.44,63176,1496.28,2,False,True,C2,C2,0.0,37249.99,1111.89,58823.0,261.46,10978.21,31722.087,0.506,17768.44,58976,1722.44,61086,2286.29,63176,1372.51,True
20220417,57896,595.82,58106,6701.65,58636,672.78,1,False,True,C8,C6,1380.17,13359.65,6066.17,58016.12,75.93,209.57,4063.145,0.999,2877.59,57176,22.09,58116,6533.83,58856,345.01,True
20220417,46266,30.52,46466,338.71,48076,33.88,3,True,True,C2,B3,1708.75,1905.83,206.02,46350.8,59.47,689.54,1798.265,0.798,468.17,43256,41.21,46576,336.24,48776,-62.53,True
20220417,44806,27.51,45766,278.7,46716,28.12,3,True,True,C1,B2,1708.75,282.11,2216.03,45694.72,438.35,69.94,1798.265,0.816,509.9,43256,41.21,45816,326.15,48776,-74.8,True
20220417,43616,41.03,43916,402.08,46306,40.04,3,True,True,C2,B4,1708.75,2168.78,246.5,43741.87,92.47,1019.66,1798.265,0.871,762.29,43256,41.21,43866,475.58,48776,-71.25,True
20220417,35496,32.39,35536,391.66,35596,37.35,3,True,True,C2,B3,2488.6,509.81,611.16,35526.24,16.92,17.68,8211.116,0.138,28.6,32936,-64.23,35536,406.53,37256,-183.39,True
20220417,34986,150.09,35166,1325.68,36016,131.28,3,True,True,C3,C1,2488.6,4143.02,945.95,35073.35,63.97,351.13,8211.116,0.921,798.47,32936,-64.23,35196,1351.95,37256,-179.55,True
20220417,34576,164.45,34856,1613.57,35156,155.14,3,True,True,C4,C1,2488.6,1677.07,7101.13,34824.5,129.55,38.35,8211.116,0.94,663.72,32936,-64.23,34856,1642.3,37256,-183.39,True
20220417,25376,492.83,26166,812.63,28736,86.14,1,False,True,C3,B8,2947.13,1154.31,1058.07,25616.0,657.81,899.44,6789.611,0.903,1972.82,25376,589.67,26216,961.62,28736,-42.87,True
20220417,22496,1130.17,22776,1845.88,25366,245.0,1,False,True,C5,C1,3318.16,7121.97,1227.17,22490.45,170.86,1242.78,13691.999,0.95,2929.87,22496,1469.94,22786,2379.32,25366,218.65,True
20220417,12325,11935.43,12735,116819.8,16175,11688.86,1,False,True,X1,X1,5564.61,659000.89,70985.33,12496.54,126.42,1470.99,4934446.839,0.994,72988.91,11575,-1914.68,12905,113615.89,22486,-2266.8,True
20220416,9855,365.33,10195,3577.04,12175,355.93,2,True,True,C5,C3,1828.07,13902.36,2373.31,10012.83,113.28,831.69,7932.793,0.988,4811.41,5695,-200.8,10225,3540.04,15655,-228.15,True
20220416,80815,305.7,81715,1050.84,83745,104.36,1,False,True,C2,C1,1883.92,1532.37,1314.64,81296.65,484.25,707.43,5266.901,0.96,2568.47,80815,535.82,81725,1270.2,84655,-32.4,True
20220416,76975,39.46,77055,490.67,77325,50.51,4,True,True,C2,B4,2437.65,1258.89,381.14,77017.73,27.06,112.01,10075.91,0.256,110.59,73735,32.24,77055,470.16,80695,-102.58,True
20220416,74095,110.03,74905,1109.84,80695,127.44,4,True,True,C3,C1,2437.65,5625.84,689.08,74448.73,255.88,2618.3,10075.91,0.905,4396.47,73735,35.77,75035,1425.27,80695,24.86,True
20220416,73735,0.0,79485,82.34,79905,8.1,4,True,True,C2,A8,2437.65,83.18,724.52,79454.35,194.15,27.94,10075.91,0.039,137.4,73735,32.24,78465,337.12,80695,-102.58,True
20220416,71495,117.12,71785,1096.32,72445,108.02,3,True,True,C3,C1,2131.0,1981.98,1074.84,71661.46,109.92,254.04,4065.528,0.946,732.4,69175,-110.04,71775,1092.15,73615,-14.67,True
20220416,70915,63.45,71245,589.69,73615,383.54,3,True,True,C2,B5,2131.0,15714.62,308.57,71022.68,85.37,5448.71,4065.528,0.934,1838.2,69175,-110.04,71335,615.03,73615,367.79,True
20220416,70085,80.36,70915,820.3,71755,82.99,3,True,True,C2,B8,2131.0,845.63,4060.46,70821.85,376.7,98.32,4065.528,0.946,1096.0,69175,-110.02,70855,901.8,73615,-15.75,True
20220416,53455,882.93,53785,8677.63,55875,864.32,1,False,True,M1,C8,1673.2,37435.13,5595.61,53601.13,105.6,885.44,55434.81,0.991,10032.9,52735,82.11,53785,8917.47,57415,210.92,True
20220416,49965,107.36,50305,1155.63,51295,200.2,1,False,True,C2,C1,1677.15,3104.93,878.19,50142.21,118.4,524.68,8944.951,0.941,1233.77,48655,-85.59,50255,1107.98,51295,-15.54,True
20220416,40975,192.25,41785,1932.55,44455,487.98,1,False,True,C3,C1,1619.41,7181.2,1299.16,41351.16,266.25,1844.5,8310.079,0.98,5713.12,39775,-85.92,41625,1846.08,44455,411.43,True
20220416,31995,435.41,32425,4318.88,34435,430.63,3,True,True,C6,C4,1809.17,14033.45,3035.58,32201.2,144.89,839.48,31334.026,0.969,6084.85,27295,92.55,32455,5150.08,37735,-166.7,True
20220416,28485,126.75,29845,1263.31,33335,126.43,3,True,True,C3,C1,1809.17,2500.96,1149.43,29252.47,504.46,1375.66,31334.026,0.826,4191.07,27295,92.66,29835,1352.19,37735,-169.98,True
20220416,27645,235.76,28105,2421.32,29065,239.71,3,True,True,C4,C2,1809.17,4083.52,2535.73,27926.57,177.67,358.6,31334.026,0.886,2398.32,27295,93.4,28095,2510.6,37735,-175.15,True
20220416,26485,144.16,26685,1274.78,27175,293.95,1,False,True,C3,C1,1784.83,3395.98,972.77,26583.28,70.58,308.83,934.852,0.995,753.32,25855,-25.88,26675,1219.0,27175,232.87,True
20220416,23685,27.67,23875,251.46,24075,24.84,2,True,True,C2,B2,1879.48,269.16,816.28,23840.61,85.3,35.25,7691.053,0.282,90.8,21415,76.89,23845,241.36,24415,-136.99,True
20220416,21915,220.05,22365,2132.21,23975,211.83,2,True,True,C4,C2,1879.48,5511.43,1650.45,22143.33,157.73,660.13,7691.053,0.983,2825.16,21415,76.9,22295,2037.14,24415,-28.22,True
20220416,18965,49.76,19445,490.17,20225,49.59,2,True,True,C1,B4,840.74,695.54,639.49,19285.03,195.95,267.11,9050.863,0.645,747.71,15775,43.97,19525,532.8,21295,68.98,True
20220416,15775,683.12,19045,1659.41,21295,1094.1,2,True,True,C2,C1,840.74,1692.72,10245.75,18562.91,2414.12,499.87,9050.863,0.894,13423.47,15775,727.08,18285,1793.54,21295,1162.18,True
20220416,12805,47.98,13525,493.37,14345,48.32,2,True,True,C2,B4,1828.07,562.6,1112.69,13362.23,309.0,195.81,7932.793,0.623,673.93,5695,-200.8,13435,524.04,15655,-233.51,True
20220416,1245,49.28,1735,491.54,2575,170.91,1,False,True,C1,B4,1474.17,1246.07,384.12,1498.33,172.72,702.22,149.706,0.994,719.14,895,7.99,1825,485.67,2575,164.56,True
20220415,81405,298.99,82085,2917.87,86215,826.33,2,True,True,C3,C2,804.33,21323.59,1698.14,81677.31,203.7,3205.81,2652.688,0.997,13916.86,79135,33.54,82075,2875.07,86215,842.2,True
20220415,79135,1185.75,80365,1528.65,84085,153.5,2,True,True,C2,C1,804.33,1546.33,12496.78,80107.27,1710.05,265.2,2652.688,0.992,9393.32,79135,1219.29,80705,1603.94,86215,21.21,True
20220415,73255,23.63,74305,241.22,75365,24.53,1,False,True,C1,B2,1742.19,245.5,1588.17,74219.16,482.67,93.51,1918.857,0.807,487.41,72655,63.6,74265,288.6,76855,-81.88,True
20220415,65575,342.99,67745,2481.48,70395,247.39,1,False,True,C4,C2,1972.66,2802.94,5831.35,67238.22,1016.75,612.52,31062.46,0.961,9177.41,65575,786.41,67445,2706.2,72535,-189.56,True
20220415,49375,4222.29,50395,14057.04,54505,1407.59,1,False,True,M1,M1,4649.52,31477.27,11767.77,49772.17,493.43,1654.19,365211.612,0.981,26395.94,49375,7619.65,50355,15341.16,60645,-629.88,True
20220415,45175,4253.31,45975,7809.89,48285,940.19,1,False,True,M1,C7,11555.75,11233.67,9972.63,45461.41,605.05,854.21,92428.668,0.983,8516.62,45175,5366.36,45905,8140.43,48285,1125.81,True
20220415,40825,952.81,42775,9476.51,45165,3310.73,1,False,True,M2,C9,13020.62,17678.19,9037.68,41955.0,735.38,1802.83,309894.725,0.967,14695.76,40135,-458.43,42555,9393.48,45165,3916.81,True
20220415,22975,359.35,24425,497.03,28855,108.34,1,False,True,C2,B4,1506.0,722.0,625.34,23155.0,1467.49,2123.51,596.047,0.966,3416.01,22975,353.38,23755,548.64,28855,109.97,True
20220415,13855,1143.24,15545,1545.19,22965,214.3,1,False,True,C3,C1,1692.79,2484.88,1703.41,13885.0,1703.31,3114.15,2848.877,0.987,12327.44,13855,1126.72,14485,1581.06,22965,169.77,True
20220413,645,79.95,2365,802.03,5685,80.51,1,False,True,C1,B8,215.74,1287.81,885.71,1713.91,672.23,1225.01,863.118,0.987,6673.9,295,129.31,2185,837.47,9775,-11.76,True
20220413,46815,10.64,47415,106.01,48535,49.23,1,False,False,B3,B1,258.85,380.42,72.04,47097.61,200.12,1324.45,10.385,0.994,503.22,45175,1.95,47385,109.91,48535,52.03,True
20220412,9415,0.0,11365,51.58,11565,5.56,3,True,True,B6,A5,558.28,49.69,478.04,11405.45,71.3,9.29,908.228,0.145,67.44,9415,-9.44,11215,98.19,11815,-73.33,True
20220412,9415,0.0,11255,10.71,11325,1.1,3,True,True,B5,A1,558.28,9.22,109.21,11185.48,64.11,6.78,908.228,0.016,38.94,9415,-9.44,11215,98.19,11815,-73.33,True
20220412,8325,9.65,8585,104.3,8855,9.72,1,False,True,B6,B1,595.07,106.89,582.55,8562.24,118.54,27.26,565.631,0.613,87.04,7255,-3.32,8585,119.17,9295,-52.98,True
20220412,82556,11.92,84146,118.69,85756,11.84,2,True,True,B4,B1,354.07,121.99,620.1,83971.51,724.91,178.74,144.793,0.924,766.13,81296,17.11,83966,124.57,85976,-20.85,True
20220412,81666,14.74,82306,150.5,84306,14.96,2,True,True,B5,B1,354.07,349.39,123.33,82006.95,227.82,808.88,144.793,0.937,650.69,81296,17.24,82276,154.37,85976,-25.09,True
20220412,78766,4.3,79656,43.79,81176,14.7,2,True,True,B3,A4,343.91,107.15,34.85,79236.0,316.68,1220.26,247.701,0.472,258.57,74696,-43.32,79836,85.69,81176,18.07,True
20220412,76956,20.88,77336,207.82,80256,20.76,2,True,True,B5,B2,343.91,1057.04,128.95,77122.14,120.85,1241.54,247.701,0.933,1023.44,74696,-43.32,77306,218.33,81176,13.27,True
20220412,67976,90.19,68546,109.92,70616,22.3,1,False,False,B4,B1,331.11,147.04,158.88,67966.0,755.46,876.26,23.7,0.974,722.11,67976,91.68,68566,120.06,70616,16.86,True
20220412,64386,46.88,64746,473.8,66806,47.52,2,True,True,B8,B4,361.41,1845.39,314.1,64552.57,118.12,869.77,607.212,0.962,1617.17,60896,-9.79,64756,489.42,67856,4.46,True
20220412,62716,109.0,63706,1084.14,67116,108.52,2,True,True,C1,C1,361.41,2704.14,854.24,63231.59,351.16,1393.18,607.212,0.995,5973.84,60896,-9.79,63636,1058.81,67856,54.05,True
20220412,51406,79.64,54346,801.42,57606,80.55,4,False,True,C1,B8,366.81,887.97,2070.37,53764.92,1292.87,694.97,5661.115,0.933,7554.42,50216,10.68,54286,920.83,60776,-46.41,True
20220412,43256,64.02,43736,678.64,46086,67.62,1,False,True,C1,B6,341.52,2296.32,470.28,43489.08,160.38,981.49,126.36,0.997,2572.75,42656,6.07,43716,681.71,47216,16.84,True
20220412,40806,17.94,40966,160.05,41366,16.19,3,True,True,B4,B1,314.25,309.1,148.45,40894.93,60.52,157.94,86.371,0.932,161.46,39056,39.58,40946,164.2,42536,-0.92,True
20220412,39956,50.95,40496,523.14,42106,52.34,3,True,True,B8,B5,314.25,1170.52,438.16,40248.21,193.84,649.01,86.371,0.997,1714.84,39056,39.58,40456,513.13,42536,26.06,True
20220412,39056,34.86,39466,114.83,40046,11.15,3,True,True,B4,B1,314.25,116.6,813.2,39421.24,262.93,47.25,86.371,0.939,265.83,39056,74.44,39486,135.06,42536,-0.93,True
20220412,36216,49.54,36576,482.16,37246,49.02,3,True,True,B8,B4,362.51,763.23,541.58,36438.0,140.51,248.17,5077.817,0.706,781.89,32936,-245.26,36556,489.31,38936,-19.33,True
20220412,35926,74.72,36146,734.8,37956,73.28,3,True,True,C1,B7,362.51,4046.05,448.56,36018.98,68.3,772.1,5077.817,0.871,1858.65,32936,-245.26,36166,741.7,38936,1.21,True
20220412,35556,89.09,35856,911.34,36196,95.92,3,True,True,C1,B9,362.51,1040.86,2040.85,35789.03,129.52,82.79,5077.817,0.865,883.38,32936,-245.26,35806,930.54,38936,-19.38,True
20220412,335,68.93,2225,690.01,4125,69.54,1,False,True,C1,B6,912.41,700.54,4899.78,2073.72,870.1,155.91,82136.059,0.433,3732.08,55,717.61,475,774.69,7135,-319.62,True
20220412,31946,32.37,32186,332.66,32426,31.02,3,True,True,B8,B3,468.49,339.41,2054.33,32162.0,108.43,22.45,6863.222,0.244,282.54,23336,-14.82,32146,292.36,32816,-380.05,True
20220412,28786,75.21,29286,729.87,30586,73.27,3,True,True,C1,B7,468.49,1443.44,664.64,29069.27,187.89,511.42,6863.222,0.802,1725.9,23336,-14.82,29356,711.35,32816,-379.11,True
20220412,24236,364.12,24586,3488.94,25726,351.07,3,True,True,C3,C3,468.49,8329.32,2814.36,24418.69,125.38,465.07,6863.222,0.987,4484.12,23336,-14.82,24586,3539.12,32816,-380.05,True
20220412,17536,88.36,17826,857.12,19076,86.51,1,False,True,C1,B8,387.13,2632.72,615.5,17674.82,97.79,524.26,411.712,0.994,1643.38,16976,-1.63,17796,826.21,19616,61.61,True
20220412,15386,27.53,15856,280.49,16366,28.96,2,True,True,B6,B2,418.05,311.83,712.39,15758.77,204.06,111.95,649.711,0.93,478.07,14456,60.9,15776,298.7,16856,-29.8,True
20220412,14666,16.34,15066,158.86,15476,16.63,2,True,True,B5,B1,418.05,162.2,962.9,15031.72,186.27,39.32,649.711,0.799,235.32,14456,61.72,14996,165.89,16856,-30.22,True
20220412,12635,41.17,12825,449.48,13015,43.98,2,False,True,B9,B4,539.87,460.23,2537.6,12806.45,85.41,19.41,3362.459,0.773,254.92,11935,-61.24,12815,460.46,14336,-94.11,True
20220412,10145,14.29,10425,140.2,11305,14.19,3,True,True,B6,B1,558.28,323.32,115.33,10295.05,101.61,357.0,908.228,0.665,248.44,9415,-9.44,10385,146.83,11815,-69.93,True
20220411,69605,14.23,70175,141.58,71015,13.9,2,True,True,B6,B1,544.61,188.17,207.27,69999.68,235.99,268.52,1733.826,0.416,307.27,64375,-55.98,70155,245.98,71695,-24.8,True
20220411,66035,65.36,66465,676.15,68335,67.93,2,True,True,C1,B6,544.61,2066.63,486.28,66247.78,146.27,779.08,1733.826,0.946,1793.66,64375,-55.98,66385,757.02,71695,-24.99,True
20220411,61305,9.59,61695,95.36,62815,37.01,1,False,True,B5,A9,409.04,431.65,60.75,61478.94,125.55,1118.0,37.42,0.969,313.25,60415,-3.51,61725,98.98,62815,35.08,True
20220411,4255,18.57,4845,62.58,7695,6.26,1,False,True,B3,A6,319.17,163.94,48.12,4467.15,273.91,1169.58,40.228,0.903,402.42,4255,36.34,4785,82.93,8935,-7.29,True
20220411,38315,12.54,39735,125.15,41455,34.35,1,False,True,B4,B1,316.6,201.04,138.14,39195.0,554.42,1011.25,145.27,0.911,915.98,37975,-11.21,39795,161.45,41455,45.93,True
20220411,33635,28.49,34005,289.11,36415,255.28,1,False,True,B3,B2,44.31,26476.53,146.69,33745.05,84.85,19195.12,31.209,0.997,3866.84,32935,-0.56,34265,291.59,36415,254.67,True
20220411,2485,11.56,2885,121.1,3505,11.92,1,False,True,B4,B1,372.79,168.95,162.35,2752.96,160.23,208.97,56.819,0.966,225.2,2095,13.91,2815,124.92,4135,-15.14,True
20220411,195,8.96,295,87.53,1635,8.75,1,False,True,B4,A8,390.45,810.52,49.44,232.27,28.14,578.24,42.008,0.934,184.99,55,4.97,295,96.88,1975,-1.32,True
20220411,18225,136.99,19315,1398.71,27835,139.8,1,False,True,C1,C1,278.68,7363.09,861.56,18695.0,339.15,3632.69,4149.073,0.974,16046.81,17695,101.01,19295,1405.16,32815,-238.83,True
20220411,13065,8.73,14865,86.78,17245,8.65,1,False,True,B4,A8,371.18,108.14,146.67,14365.0,759.07,701.47,35.857,0.959,697.07,12415,-4.18,14965,91.22,17575,12.4,True
20220410,9375,418.27,9645,4284.57,11805,427.52,1,False,True,C4,C4,410.39,23506.72,2618.33,9488.57,82.04,923.11,36527.087,0.97,8222.66,8575,-37.51,9645,4771.87,15415,-97.87,True
20220410,79305,31.56,79955,321.96,82495,32.1,1,False,False,B6,B3,372.71,900.13,240.26,79631.59,223.48,1049.34,28.695,0.997,1517.98,78175,-3.93,79915,334.8,83935,0.69,True
20220410,62765,24.78,63015,226.73,63585,22.8,1,False,True,B6,B2,383.83,401.93,226.19,62912.46,97.77,217.74,204.737,0.927,306.96,59695,-11.51,63015,214.08,64375,-20.88,True
20220410,535,23.73,1515,83.13,2845,8.3,3,True,True,B4,A8,410.37,84.53,562.33,1400.32,608.21,114.58,51.594,0.941,404.04,535,38.01,1435,98.42,3415,-1.17,True
20220410,53095,18.74,54185,67.78,58255,6.8,1,False,False,B4,A6,368.25,146.89,57.92,53545.0,513.6,1632.55,27.607,0.943,626.24,53095,33.38,54145,79.64,59575,-2.77,True
20220410,44575,36.68,47755,369.57,52515,36.93,1,False,True,B7,B3,386.7,500.74,521.56,46745.0,1300.89,1565.33,407.575,0.972,4841.02,43975,26.64,47345,411.27,52975,18.9,True
20220410,4395,19.09,4765,187.36,5235,18.97,1,False,True,B5,B1,400.74,231.87,322.8,4659.36,154.47,139.06,122.248,0.962,281.58,3535,10.76,4715,200.57,6295,-18.4,True
20220410,40375,20.57,41575,114.21,43685,11.47,2,False,True,B5,B1,394.76,157.24,156.61,41125.01,561.5,706.56,132.402,0.904,708.53,40375,26.26,42325,134.09,43855,2.22,True
20220410,37425,28.23,40255,284.07,40255,284.07,3,True,True,B2,B2,0.0,613.37,247.14,39114.97,1117.68,3476.67,703.885,0.925,3451.77,32935,4.52,40255,292.69,40255,292.69,True
20220410,33925,42.76,37505,426.0,40255,116.18,3,True,True,B4,B4,0.0,443.37,1827.32,37045.0,1624.27,493.93,703.885,0.965,10022.46,32935,14.45,37645,448.62,40255,124.79,True
20220410,33675,32.75,34605,331.02,37045,33.26,3,True,True,B3,B3,0.0,670.44,296.18,34195.0,341.46,968.73,703.885,0.935,3880.68,32935,4.59,34745,308.31,40255,9.83,True
20220410,30765,22.95,31545,227.8,32345,22.67,2,True,True,B2,B2,0.0,232.57,1379.27,31476.26,360.51,76.19,1038.651,0.859,1615.4,29335,37.68,31855,269.67,32815,-3.15,True
20220410,29335,265.51,30015,336.53,32425,33.48,2,True,True,B3,B3,0.0,386.89,733.8,29540.43,894.35,590.99,1038.651,0.933,4127.83,29335,303.19,29845,333.6,32815,13.93,True
20220410,27255,5.3,27605,54.35,28285,5.5,3,True,False,B3,A5,306.44,88.84,58.83,27469.52,134.53,254.65,29.196,0.843,109.88,23455,-5.18,27605,58.05,29215,-1.77,True
20220410,24835,3.73,26825,37.15,28805,3.7,3,True,False,B3,A3,306.44,37.64,283.33,26675.46,907.65,151.14,29.196,0.857,336.57,23455,-5.18,26975,54.43,29215,-0.61,True
20220410,1815,3.04,1965,30.92,2355,3.03,3,True,True,B4,A3,410.37,59.94,28.64,1903.02,57.22,150.11,51.594,0.488,28.16,535,14.28,1965,31.55,3415,-1.95,True
20220410,18125,5.64,19155,56.06,20295,5.6,3,True,True,B3,A5,297.84,61.85,148.16,18954.37,454.85,237.99,43.906,0.898,264.29,17575,11.98,19435,62.51,21055,-3.92,True
20220410,17575,15.93,18205,45.54,19145,4.63,3,True,True,B3,A4,297.84,46.19,336.09,18134.84,430.95,74.23,43.906,0.863,178.82,17575,27.68,18225,59.97,21055,-4.19,True
20220409,83756,5.93,84916,59.95,86216,10.99,1,False,False,B5,A5,447.06,77.52,92.87,84570.3,479.95,502.12,23.662,0.951,278.73,81896,-10.5,85026,65.97,86216,7.93,True
20220409,76876,10.2,77476,105.64,79296,10.56,1,False,True,B5,B1,450.13,239.45,87.79,77200.2,214.81,734.33,69.754,0.931,389.56,75776,5.76,77536,123.03,81776,-19.57,True
20220409,68026,56.06,68426,591.51,70916,59.22,1,False,True,C1,B5,525.28,2546.4,381.64,68205.84,126.42,1057.18,2867.313,0.885,2028.78,66656,21.68,68406,758.57,75656,-67.87,True
20220409,55226,21.97,56246,223.6,59456,93.63,2,True,True,B6,B2,453.22,1215.91,136.83,55663.02,316.35,3523.2,349.778,0.951,1919.16,51535,-29.68,56216,227.99,59456,58.14,True
20220409,52925,19.89,54165,200.58,59456,62.27,2,True,True,B6,B2,453.22,1108.99,122.35,53454.29,384.93,4372.86,349.778,0.916,2444.04,51535,-29.68,53905,213.63,59456,26.77,True
20220409,48335,7.2,49425,72.31,50905,7.19,2,True,True,B5,A7,440.47,92.02,116.16,49108.92,454.35,451.13,182.975,0.81,288.3,48295,15.32,49415,93.36,51415,-17.61,True
20220409,48295,0.0,50155,109.61,50245,10.86,2,True,True,B5,B1,440.47,330.69,4008.16,50059.08,68.08,7.04,182.975,-1.156,1.59,48295,9.3,50125,23.98,51415,-19.94,True
20220409,46775,2.15,47175,22.09,47925,2.21,1,False,False,B4,A2,458.29,35.38,24.49,47021.25,153.47,277.82,9.216,0.854,42.06,46375,-9.74,47225,27.82,48175,1.6,True
20220409,40545,298.31,41195,3043.43,44365,303.57,2,True,True,C3,C3,411.58,10351.23,2105.25,40853.76,215.59,1328.56,5432.445,0.993,10336.54,38815,-13.47,41265,2944.56,46255,26.63,True
20220409,39875,342.26,40265,3214.94,42735,321.83,2,True,True,C3,C3,411.58,13723.73,2078.56,40047.14,126.59,1047.55,5432.445,0.993,7948.78,38815,-13.47,40245,3311.22,46255,-35.38,True
20220409,36165,37.24,37995,373.39,38335,346.63,2,True,True,B3,B3,0.02,411.25,996.89,37640.8,806.35,416.9,3249.049,0.859,3245.98,33175,-17.3,38145,374.3,38335,371.79,True
20220409,33475,47.93,35495,473.64,38335,59.65,2,True,True,B4,B4,0.02,650.03,653.16,34835.0,823.48,1027.14,3249.049,0.878,7200.31,33175,4.65,35435,527.66,38335,84.81,True
20220409,27885,53.89,30275,540.75,32765,53.83,2,True,True,B5,B5,0.0,570.35,1990.95,29921.99,1073.99,385.6,9025.557,0.809,7518.56,25735,192.48,29905,502.91,33055,4.34,True
20220409,25735,210.28,27185,778.92,29355,77.28,2,True,True,B7,B7,0.0,876.37,1863.75,26780.12,835.56,492.43,9025.557,0.898,7671.47,25735,402.64,27195,1062.81,33055,-27.12,True
20220409,22195,27.61,22675,267.01,24715,26.75,2,False,True,B6,B2,413.16,788.99,194.64,22432.2,166.6,846.41,256.831,0.96,981.99,20455,-22.42,22605,267.39,25615,-8.4,True
20220409,10765,72.93,12515,726.72,15165,72.67,2,False,True,C1,B7,471.93,990.44,1014.69,11953.92,716.46,876.49,2124.259,0.965,4485.87,9175,-64.41,12455,788.66,18175,-68.62,True
20220408,84085,7.78,85465,77.44,86215,39.67,1,False,True,B4,A7,403.25,79.05,469.84,85336.56,633.78,133.65,53.254,0.94,371.62,83215,-4.28,85505,92.16,86215,29.97,True
20220408,81195,4.19,81505,41.43,82105,4.19,1,False,False,B4,A4,407.39,66.99,45.39,81385.61,120.67,223.2,15.875,0.908,65.17,80695,3.65,81555,42.52,83095,-8.29,True
20220408,73495,117.37,74295,166.46,78455,16.63,1,False,True,B5,B1,411.24,290.87,168.29,73525.0,730.85,1583.2,36.598,0.987,1423.55,73495,133.7,74125,181.79,78775,3.41,True
20220408,71505,5.1,72645,51.63,73485,16.83,1,False,True,B5,A5,517.65,56.59,141.79,72428.42,501.58,250.89,34.869,0.88,199.13,71335,-5.84,72635,60.01,73485,20.65,True
20220408,68855,29.02,69475,297.18,71135,29.61,1,False,True,B7,B2,495.21,605.26,264.85,69204.72,228.84,655.44,197.666,0.978,934.87,68575,27.33,69455,285.19,71325,7.39,True
20220408,65105,24.81,66555,251.35,68065,25.24,1,False,True,B7,B2,535.88,265.93,897.91,66335.63,649.23,240.99,140.046,0.981,1185.77,64855,24.74,66605,275.22,68565,-5.43,True
20220408,62515,57.0,63035,594.36,64275,59.48,1,False,True,C1,B5,533.17,1109.95,566.42,62820.18,195.51,480.17,459.566,0.988,1323.66,62095,37.75,62985,579.75,64845,28.08,True
20220408,6105,11.0,7195,110.36,8285,11.13,1,False,True,B4,B1,384.45,112.17,755.95,7101.92,499.88,92.96,291.562,0.838,468.28,4735,-24.19,7255,147.56,9175,-15.13,True
20220408,58375,174.45,58785,415.07,60295,41.28,1,False,True,C1,B4,601.35,773.53,396.19,58515.98,239.3,585.55,1781.022,0.912,1077.38,58375,292.98,58835,608.2,62085,-38.63,True
20220408,53255,201.71,54975,2017.15,58365,294.75,1,False,True,C2,C2,523.81,3671.1,1964.93,54265.0,652.99,1529.04,4533.746,0.99,11527.05,51775,-78.1,54865,1996.85,58365,340.02,True
20220408,51035,1.47,51165,13.83,51765,2.64,2,True,False,B4,A1,404.33,61.26,8.87,51090.39,40.78,352.89,18.966,0.434,19.03,49255,-1.59,51085,30.78,51765,3.26,True
20220408,50545,4.54,50875,43.46,51225,4.17,2,True,False,B4,A4,404.33,44.58,238.1,50844.7,154.41,36.24,18.966,0.896,56.95,49255,-1.59,50865,54.0,51765,0.62,True
20220408,41735,15.03,41795,119.65,44695,28.99,2,True,True,B4,B1,337.69,7198.43,61.17,41751.07,13.86,2044.52,392.042,0.781,695.33,39175,0.86,41795,191.16,44695,29.86,True
20220408,40475,81.14,40815,817.71,41845,81.87,2,True,True,C1,B8,337.69,1823.85,686.33,40660.97,124.11,413.36,392.042,0.991,1544.66,39175,0.86,40875,811.62,44695,0.95,True
20220408,33275,39.27,35965,391.69,37015,280.75,1,False,True,B3,B3,0.0,417.78,1301.86,35531.57,1204.24,484.35,3049.947,0.872,5526.33,32575,21.12,36115,402.12,37015,335.1,True
20220408,26335,281.05,28725,460.14,32455,146.07,1,False,True,B4,B4,0.0,483.15,1775.2,28001.34,2319.22,791.11,4749.802,0.678,11133.15,26335,352.76,28565,467.36,32455,20.65,True
20220408,23665,9.37,24085,96.78,26215,11.5,1,False,True,B4,A9,341.37,360.99,64.99,23863.0,138.74,965.82,31.53,0.965,416.44,23095,1.69,24085,105.12,26215,10.49,True
20220408,2365,24.28,2445,270.86,2575,27.27,3,True,True,B6,B2,356.89,384.49,353.96,2419.83,32.32,44.01,198.901,0.902,99.65,1735,26.55,2435,301.49,4615,-7.26,True
20220408,1735,40.07,2225,82.49,4395,8.26,3,True,True,B4,A8,356.89,166.92,73.86,1862.48,303.46,859.52,198.901,0.769,405.22,1735,66.62,2215,142.01,4615,-0.87,True
20220408,15445,6.92,15835,69.56,17985,6.97,1,False,False,B4,A6,373.19,262.84,46.53,15625.69,128.1,906.98,21.431,0.951,282.5,15295,9.48,15865,78.0,18415,-1.62,True
20220408,13575,7.08,14415,70.11,15175,11.33,1,False,False,B4,A7,373.56,71.87,386.07,14329.76,385.5,89.94,11.628,0.982,233.14,12895,-1.46,14285,72.42,15175,7.45,True
20220407,8905,10.84,9596,106.11,10296,10.38,1,False,True,B6,B1,578.16,107.75,750.72,9539.03,319.04,57.39,158.744,0.898,245.48,8695,11.4,9676,116.45,10496,-19.24,True
